FIPS,State,County,Child_Mortality_Rate,Infant_Mortality_Rate,pct_Diabetic,HIV_Prevalence_Rate,pct_Food_Insecure,pct_Limited_Access_to_healthy_foods,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,pct_Insufficient_Sleep,Household_Income,pct_Homeowners,pct_African_American,pct_American_Indian_Alaskan_Native,pct_Asian,pct_Native_Hawaiian_Other_Pacific_Islander,pct_Hispanic,pct_Non_Hispanic_White,level_0,pct_Fair_Poor,Physically_Unhealthy_Days,Mentally_Unhealthy_Days,pct_LBW,pct_Smokers,pct_Obese,Food_Environment_Index,pct_Physically_Inactive,pct_access_excercise,pct_Excessive_Drinking,pct_Alcohol_Impaired,Chlamydia_Rate,Teen_Birth_Rate,pct_Uninsured,PCP_Rate,Dentist_Rate,MHP_Rate,Preventable_Hosp._Rate,pct_Screened,pct_Vaccinated,Graduation_Rate,pct_Some_College,pct_Unemployed,pct_Children_in_Poverty,Income_Ratio,Violent_Crime_Rate,Injury_Death_Rate,Average_Daily_PM2.5,Presence_of_violation,pct_Severe_Housing_Problems,Case_Rate,Death_Rate
05007,Arkansas,Benton,54.022071875,6.6346755685,9.6,125.4,10.8,5.3032876628,13.819593601,10.211792578,30.302485455,64728,66.304754362,1.763424709,1.932782576,4.0446864439,0.6015771686,16.687194893,73.319188885,164,19.90779502,4.4344465088,4.3871706724,7.352760359,17.576840873,31.9,8.3,25.0,76.468222952,17.329679244,21.0,300.0,29.826777337,9.9936012513,59.23551,40.93128,218.17499,3355.0,43.0,49.0,90.446280992,60.861164781,2.9049933583,11.6,4.1277594786,274.52575313,60.930821984,10.4,Yes,11.217462356,436.2,165.8
05009,Arkansas,Boone,56.609957394,7.636473050348833,14.2,51.1,14.9,10.356405747,15.191185538,17.632830798,29.649116161,41770,72.069590918,0.3905727509,0.8426740858,0.6500628662,0.0802546748,2.4691688291,93.807014259,165,19.817262282,4.5755641209,4.5732988464,6.8804483188,19.603010113,36.6,7.1,31.6,55.583556892,15.568717005,18.75,319.7,45.491691637,8.5068027211,72.3783,53.50312,101.65592000000001,3368.0,37.0,44.0,92.592592593,59.728033473,3.4321471462,21.6,3.8848881884,551.20743862,81.501777489,9.4,Yes,12.232620321,448.2,187.0
05011,Arkansas,Bradley,124.33052793,7.636473050348833,14.9,109.5,20.8,5.1734806802,18.51183033928003,33.235331714,38.025598255,35950,61.936049058,27.439248895,1.6384388807,0.4510309278,0.0460235641,15.611192931,55.228276878,166,28.904348811,5.299967602,5.2426639851,10.075026795,22.555894483,40.3,6.5,37.2,68.074383038,12.268704412,12.5,513.8,47.161572052,11.550777676,54.5653,36.81885,27.614140000000003,6652.0,31.0,48.0,90.163934426,46.484992101,4.6814341174,29.1,5.7577263886,261.40255994,95.752560929,9.8,Yes,17.717391304,513.4,200.3
05013,Arkansas,Calhoun,69.19972578471497,7.636473050348833,14.9,265.4,17.5,32.550601099,18.51183033928003,21.63544170372336,35.63525329,42484,83.163512858,21.402706308,0.7242233657,0.2287021155,0.0190585096,4.1547550982,72.0792834,167,24.089561679,5.0077959961,4.975184463,7.3846153846,21.49731607,34.9,4.6,34.7,10.581222057,13.525263767,28.571428571,344.2,30.864197531,8.6295723854,38.880250000000004,37.80845173394497,105.2509406118548,5381.0,31.0,31.0,91.666666667,52.551477171,3.9390088945,21.4,4.7859011009,211.17296986,103.59513487,9.7,No,11.764705882,442.6,202.4
05015,Arkansas,Carroll,65.228912716,7.636473050348833,12.9,252.0,12.5,3.8132992535,13.206233342,26.292996783,34.326817751,38297,77.529542097,0.52963069,1.266819353,1.266819353,0.9196965359,15.312768394,79.609218437,168,22.114989835,4.8270361131,4.7749545821,7.0909090909,18.682547051,32.4,8.1,31.6,52.2444072,13.162464913,26.530612245,213.0,49.875754349,13.988025081,57.874559999999995,28.62869,85.88606,3579.0,37.0,43.0,82.278481013,44.295070665,3.2908299611,25.8,3.9446229649,336.59124863,96.509802227,9.4,Yes,16.674259681,400.6,163.6
05017,Arkansas,Chicot,100.06003602,7.636473050348833,14.1,349.2,26.7,33.39104809,18.51183033928003,20.440231486,37.483875288,31810,66.342817488,53.300112824,0.4606995111,0.7051523129,0.0376081234,5.3873636706,39.582549831,169,28.839325922,5.3908146606,4.9976090863,11.178247734,22.975199221,41.4,2.9,30.4,29.423728814,11.386532744,12.0,707.4,52.393857272,9.471971972,109.6391,75.21625,564.12185,10147.0,32.0,21.0,86.554621849,42.172131148,6.5335235378,42.2,6.854269413,366.78138018,92.520363551,10.0,No,17.940199336,407.7,240.8
05019,Arkansas,Clark,58.05178219,7.636473050348833,12.5,138.3,20.4,21.455667302,18.51183033928003,25.205424207,33.236006879,40536,62.01814059,24.012021711,0.6504283856,0.6324855336,0.0672856951,4.8131700534,68.644866101,170,23.313348179,4.9427005792,4.9982571758,9.7488038278,20.563067099,32.8,5.1,34.0,66.879756469,14.715580405,21.739130435,720.2,17.99749402,8.4791885707,44.13647,44.85713,210.82851000000002,4286.0,37.0,48.0,84.293193717,60.148894241,3.9809926082,25.9,4.8629027419,329.47836278,67.315016563,10.1,Yes,15.264976959,461.6,164.4
05021,Arkansas,Clay,69.19972578471497,7.636473050348833,14.7,101.0,17.3,4.306306956,31.146410376,38.305943027,32.407685638,35164,70.239576851,0.6836461126,0.4959785523,0.1608579088,0.0469168901,2.0710455764,95.395442359,171,22.790655968,4.9143815104,5.1077978316,6.5033783784,21.218817329,38.4,7.2,30.6,32.823478207,13.739886307,22.727272727,198.6,58.729139923,8.9565217391,20.10724,46.916889999999995,26.80965,7189.0,30.0,31.0,93.081761006,46.70855775,4.5531482735,25.4,4.9049811321,221.23893805,103.35369489,10.8,Yes,12.708018154,508.7,227.0
05023,Arkansas,Cleburne,50.745965696,7.636473050348833,13.9,95.5,15.1,3.2608803105,18.51183033928003,31.877768333,30.658296193,43170,75.032876198,0.3832641329,0.7266049186,0.4870648355,0.0399233472,2.4393165123,94.678217822,172,18.014103427,4.2309664907,4.4838471262,7.2164948454,17.992653732,34.3,7.7,36.9,65.159799769,14.39144296,28.0,231.7,41.450777202,9.5798682363,59.37302,35.93101,59.885020000000004,4033.0,34.0,45.0,92.045454545,46.783284742,4.8978718854,23.9,4.4825886813,367.18504555,103.06926097,10.1,No,10.9798129,471.2,189.4
05025,Arkansas,Cleveland,69.19972578471497,7.636473050348833,14.9,157.2,17.0,5.5162997873,18.51183033928003,32.151620272,33.301691389,47812,73.997569866,11.192392099,0.4876859303,0.1584979273,0.0365764448,2.3165081687,84.625701049,173,20.682098065,4.5993095536,4.7315220848,7.8859060403,18.791795069,35.2,7.2,31.7,6.8937737369,14.42175623,30.0,361.0,28.525296017,7.681859342,12.134450000000001,37.80845173394497,105.2509406118548,3659.0,37.0,41.0,95.652173913,51.926207271,4.3740573152,21.1,4.3376025615,95.277794319,93.310364628,9.8,No,7.9460269865,437.1,154.7
05027,Arkansas,Columbia,74.30524595,7.636473050348833,14.2,161.0,22.7,7.2379852963,18.51183033928003,24.909111397,37.422757772,38488,65.738459891,35.442502222,0.5417530791,1.1215981716,0.0423244593,2.6368138147,59.317729716,174,24.281235974,5.0555066281,4.895989825,11.805555556,21.412672367,33.6,6.0,33.6,59.612251548,13.601015508,50.0,879.2,32.29497775,8.9508719811,58.57496,42.32446,194.69251,6490.0,37.0,46.0,90.650406504,54.990439771,5.0466264399,32.5,6.3453846154,316.84489192,86.855577548,9.8,Yes,11.933298593,407.9,204.0
05029,Arkansas,Conway,83.328993282,7.636473050348833,16.0,142.5,18.2,6.300562421,18.51183033928003,27.071475463,34.077686284,43519,70.897984117,11.240198891,0.8318990247,0.4541977434,0.038248231,3.939567795,81.55957162,175,22.31282155,4.7914520433,4.852045873,8.0,21.010561338,36.9,6.9,35.0,43.689183472,14.027298514,23.076923077,385.4,47.344110855,8.7666984733,62.09104000000001,38.24823,253.39452999999997,3927.0,29.0,23.0,85.520361991,48.108771212,4.7337278107,26.8,5.1379223716,210.99547189,88.403041825,10.2,Yes,14.832535885,419.5,174.2
05031,Arkansas,Craighead,83.299821911,8.7008107574,12.8,142.9,17.5,8.565899244,11.345586567,16.681494662,31.389580497,49355,58.331241528,15.361994118,0.5442748448,1.2640619895,0.059748868,5.1766792699,76.265695748,176,21.037820424,4.4617925506,4.796595972,8.800783162,20.969404237,36.6,6.8,32.1,64.255570648,14.258418801,29.487179487,679.4,38.412849118,9.5113033044,117.16350999999999,74.68609,364.09466000000003,6517.0,41.0,48.0,92.592592593,62.952864592,2.9795470195,19.5,4.7186376246,431.20608197,71.358692525,10.8,No,15.351839897,443.0,182.6
05033,Arkansas,Crawford,56.730691304,8.4112149533,13.2,89.9,14.2,7.8368922521,17.115411358,13.35811494,34.107474445,44850,75.684960201,1.3365927995,2.5874658708,1.6334370436,0.0619086926,7.8751031812,84.200584164,177,21.140327747,4.6210846506,5.056938927,7.9881107189,20.328024956,35.8,7.5,28.6,73.568153936,15.596264732,30.0,345.2,42.455102181,9.8087600247,41.75567,15.87402,47.62207,4491.0,38.0,42.0,90.337601863,54.340733158,3.5409172662,28.1,4.0778761943,380.19415898,69.287116141,10.3,Yes,14.355179704,459.4,196.8
05035,Arkansas,Crittenden,69.726050019,10.217113665,16.3,523.3,25.0,4.9532027225,14.971282358,18.166718572,36.322186929,39272,56.7393751,53.368205128,0.3569230769,0.6584615385,0.0594871795,2.5682051282,41.897435897,178,25.022660702,5.0382086856,4.997353262,13.492927095,24.002046192,41.1,5.8,37.2,72.305606852,13.48386439,29.6875,1129.4,59.299191375,7.2558161892,36.55936,63.58974,188.71795,5191.0,37.0,39.0,89.081225033,53.159761406,4.2921997524,31.9,4.8099773506,1274.2625512,84.063644707,10.1,No,19.019073569,419.5,226.5
05037,Arkansas,Cross,109.55569081,12.919896641,14.4,181.8,19.4,6.4161126151,18.51183033928003,25.530583168,34.316685462,41661,67.543859649,23.228369804,0.4151100042,0.6226650062,0.0415110004,2.0043883058,72.543438297,179,23.462838793,4.9147301733,4.8790999802,10.549872123,21.474147958,36.7,6.6,38.2,49.311695579,13.494896822,31.25,838.9,50.93422063,8.4974921858,41.08705,47.441140000000004,41.511,7218.0,26.0,39.0,92.09486166,41.899302094,3.9746245469,29.4,4.60168492,664.31748599,94.230970579,10.2,No,13.583815029,466.1,243.5
05039,Arkansas,Dallas,69.19972578471497,7.636473050348833,15.0,262.4908230842007,20.3,18.307766575,18.51183033928003,31.357792411,36.294003811,33739,68.575063613,41.579872853,0.5410523468,0.2840524821,0.0541052347,3.2192614635,52.820235358,180,23.833994392,4.7606202256,4.7406064127,11.818181818,19.078612755,40.2,5.4,37.5,18.482010843,12.609747015,30.0,578.6,29.131985731,8.061280321,40.166019999999996,27.05262,202.89462999999998,4316.0,31.0,30.0,86.956521739,51.332920025,4.5123221104,33.5,3.8575687515,597.36380754,68.144886513,9.9,No,11.384615385,527.0,228.4
05041,Arkansas,Desha,69.19972578471497,7.636473050348833,15.5,204.2,26.6,20.006678734,18.51183033928003,31.511869471,39.953250751,33228,58.10707457,46.081264876,0.3910234614,0.552533152,0.1445086705,6.7409044543,45.231213873,181,30.378029045,5.6020748141,5.224990981,14.26071741,25.386665518,38.8,4.1,33.1,58.733087331,11.255357115,36.363636364,718.8,52.949538024,9.4723591734,58.9424,25.50153,59.503569999999996,8293.0,22.0,35.0,86.995515695,41.714947856,4.8046946635,40.5,5.1775746299,730.14190661,76.191738165,10.0,Yes,16.129032258,433.4,170.2
05043,Arkansas,Drew,97.288094369,7.636473050348833,14.7,101.6,22.9,10.788221716,18.51183033928003,24.503610454,36.778302222,41339,65.714691674,28.10157977,0.5014288025,0.6577883216,0.0269585378,3.4614762495,66.334178034,182,24.452803677,5.0834865245,5.1576687239,9.4868735084,21.390099325,38.2,5.6,32.9,39.688800043,13.623359005,9.0909090909,665.7,33.263638092,9.3660336111,64.33971,21.56683,641.6132,8042.0,30.0,41.0,88.127853881,57.682866961,5.1618659189,25.5,6.1573318546,361.86573717,78.172686677,9.8,No,18.113465482,439.6,186.4
05045,Arkansas,Faulkner,56.510437043,7.7023014105,10.7,136.1,16.3,5.5647170659,10.886338462,14.119149007,35.051579557,51535,62.345157979,11.879923011,0.6995325667,1.2729066589,0.0719750271,4.0564801786,80.239215877,183,19.439063039,4.5536248884,4.6769490332,7.4979095048,18.311425521,35.6,7.3,29.1,54.959951253,15.562287769,21.917808219,550.4,26.978359433,8.225208081,49.907140000000005,39.6267,115.64526999999998,3879.0,35.0,45.0,93.313298272,66.566753326,3.3203889832,14.8,4.5794550845,361.23582836,64.003316984,10.6,No,15.252864252,479.8,170.0
05047,Arkansas,Franklin,69.19972578471497,7.636473050348833,13.7,81.1,15.9,3.6394647708,24.427825172,27.167616201,32.613727898,41140,73.622850481,0.8496366685,1.5148127446,1.0732252655,0.1229737283,3.0631637786,91.984348798,184,20.671004155,4.7834656818,5.0164450914,9.363569861,20.600187089,32.2,7.5,37.5,70.609655172,14.554951103,23.076923077,378.5,41.221374046,9.604440385,34.04062,16.76914,5.589709999999999,5115.0,38.0,39.0,97.252747253,51.518893554,3.4682080925,25.5,5.2553679383,427.00227547,88.707232447,9.8,No,14.222549742,403.1,185.8
05049,Arkansas,Fulton,69.19972578471497,7.636473050348833,16.0,86.1,16.5,12.136119897,18.51183033928003,26.924202517,32.484213431,35723,78.112175103,0.5806719204,0.7133969307,0.3235172128,0.0331812526,1.3272501037,95.354624637,185,21.764577994,4.8150868311,4.9386395224,7.240948814,18.765753813,31.2,6.6,32.9,44.320130666,12.891467047,23.529411765,188.5,44.117647059,9.1848319709,57.74148,16.59063,33.181250000000006,6972.0,35.0,35.0,97.520661157,58.655536028,4.2054099746,28.9,4.6816867773,183.62849914,85.510845077,9.7,Yes,11.320754717,382.0,161.2
05051,Arkansas,Garland,58.369141353,6.0534280826,13.1,222.1,17.1,10.714833133,28.638446432,25.51940795,34.56161551,44662,66.993659827,8.4929757344,0.7612155122,0.8402765108,0.0618297553,5.7005007197,82.093697419,186,21.172944032,4.9245838856,4.951510915,8.8937938198,18.792903816,31.2,6.7,35.2,81.470257436,14.921430193,32.110091743,449.7,43.983795444,10.205425159,88.22594,58.78895,250.35983000000002,4798.0,37.0,52.0,85.2402746,61.634159679,4.005046507,25.2,5.0747112892,644.64141821,126.07445158,9.9,No,17.212707868,494.1,191.7
05053,Arkansas,Grant,69.19972578471497,7.636473050348833,13.5,132.6,13.5,4.4258731035,18.51183033928003,26.089843935,32.630700051,54819,79.82776237,2.6809799064,0.5394990366,0.3853564547,0.0660611065,2.6369391687,92.645196807,187,18.884583037,4.4403311364,4.5817338793,8.4202682563,19.429114728,39.0,7.9,35.8,12.093205624,15.41718989,25.0,325.9,34.97212367,6.7067067067,11.06072,33.03055,93.58657000000001,5170.0,31.0,52.0,89.473684211,59.711256485,3.1895830845,16.4,5.0969602494,254.38256926,88.386070355,10.0,No,10.349854227,530.8,214.1
05055,Arkansas,Greene,86.890906181,8.3502024291,15.8,90.8,15.7,9.4648709511,15.689555986,20.226999129,34.811519039,46029,67.314666191,1.5137726677,0.5549020043,0.4350431714,0.4616784676,2.8166825739,93.094799458,188,21.337629225,4.6401345102,4.7550531494,8.0377077648,20.566035203,34.6,7.0,36.5,39.607982894,16.05178888,13.953488372,427.6,53.545129392,7.9484022909,58.29858,28.854899999999997,184.22747,6538.0,34.0,44.0,95.833333333,56.24567474,3.6505932845,20.3,4.1649861605,379.01637852,93.818834471,10.8,No,12.110311751,450.7,186.0
05057,Arkansas,Hempstead,56.499630579,7.636473050348833,14.9,95.4,19.8,14.493976375,18.51183033928003,26.986391148,36.674953936,39505,68.865069357,29.504597228,0.6861534239,0.5580714514,0.1555281094,12.771602397,54.919720049,189,28.08958607,5.3891296242,5.1298217881,9.7100175747,22.269985834,36.0,5.8,34.7,63.748949533,12.289325491,35.0,846.8,66.296067531,10.898832467,27.305,41.16921,77.76405,5155.0,32.0,39.0,81.914893617,48.682610458,3.4555926038,37.2,4.533467718,628.47746266,72.25433526,10.1,Yes,16.230031949,372.3,174.0
05059,Arkansas,Hot Spring,78.230566816,7.636473050348833,13.2,237.8,16.0,6.7104511644,17.932930839,34.686982104,32.037294394,42329,74.827109267,10.996604515,0.5956990528,0.4050753559,0.0714838863,3.5295168881,82.766426401,190,20.282360389,4.6810987376,4.6696323457,9.4852047021,19.071672042,35.0,7.2,36.1,26.325061507,15.727620428,21.333333333,523.5,46.278924328,7.8011928429,20.97441,23.82796,184.66671,6175.0,31.0,54.0,91.534391534,51.29403307,3.6862137017,23.4,4.5444019914,230.12552301,118.98924911,10.2,Yes,13.803049032,420.1,192.5
05061,Arkansas,Howard,86.015339402,7.636473050348833,15.7,119.8,16.7,20.691118693,18.51183033928003,32.68077211,36.301698105,36744,66.223720746,20.04748479,1.595192165,0.5564623831,0.1112924766,12.909927289,63.963496068,191,26.876045636,5.2794284692,5.0684896004,7.7041602465,22.664324757,36.9,5.8,36.7,10.131264051,12.38935095,38.461538462,646.6,43.151356653,11.961018663,44.85311,22.2585,66.77549,4569.0,30.0,41.0,97.087378641,56.930379747,3.0409946237,28.4,4.9553134864,153.55230141,77.339520495,10.0,Yes,12.772277228,427.8,190.3
05063,Arkansas,Independence,58.815291976,7.608034084,13.4,110.7,15.6,7.313660568,12.530879668,22.730249725,35.105009396,42332,70.723684211,2.1171075085,0.749253413,0.8585750853,0.221309727,6.4953071672,88.587883959,192,22.405725506,4.94037633,4.8460867941,8.1097377148,20.828828319,34.3,7.2,28.7,50.656261085,14.680922112,43.75,377.8,40.360818781,9.4222281664,86.09557,39.99573,173.31485,4816.0,33.0,48.0,88.03986711,55.190465583,4.2203191424,21.6,4.3545046032,496.48940056,85.092632486,10.2,Yes,13.974719101,457.0,189.5
05065,Arkansas,Izard,69.19972578471497,7.636473050348833,15.9,102.0,16.7,0.5460539614,24.652401144,24.387399137,34.400669533,37958,78.666409713,1.936285255,0.8475814701,0.4603244191,0.0146134736,2.5354376735,92.948998977,193,22.482491113,4.7752460176,4.8537832071,8.198757764,21.37734824,34.6,7.7,31.5,49.897780374,13.620847099,33.333333333,275.2,39.754098361,11.392266404,37.22177,29.226950000000002,36.533680000000004,6727.0,33.0,41.0,97.037037037,49.307282416,5.4604726976,28.0,4.4544771808,221.24723441,111.24625471,9.8,No,13.603603604,392.1,189.0
05067,Arkansas,Jackson,71.403070332,7.636473050348833,14.1,302.7,21.2,10.403987962,18.51183033928003,26.16324228,36.341141819,36235,70.593947241,17.303764225,0.7295010213,0.4727166618,0.1634082288,2.8654800117,76.982783776,194,24.900747332,5.1262872343,5.1347505653,9.3286219081,23.846476708,36.9,5.9,36.1,42.545979886,13.623946339,30.434782609,542.2,66.066997519,9.0644248377,40.64805,35.01605,81.70411,7342.0,27.0,49.0,88.8,41.490044958,5.8485463151,30.5,5.0464568615,692.10139285,81.756733415,10.2,Yes,14.03785489,514.7,240.4
05069,Arkansas,Jefferson,83.351341339,8.4838963079,17.9,457.8,25.8,7.1019348462,14.713141208,18.732019726,38.584466096,38677,63.509515287,56.59552919,0.4036750344,0.895608768,0.1229834334,2.108080735,38.809230992,195,26.549409715,4.8037933462,4.9693239047,12.653505363,22.360967491,41.8,5.4,34.5,53.223994318,12.550010306,31.147540984,1373.6,49.236662723,7.4977517986,62.842780000000005,40.512190000000004,208.3484,4799.0,34.0,39.0,81.37603796,49.131714071,5.1819380591,34.4,4.974355645,1008.8679351,88.718190598,10.4,No,16.625177809,495.7,202.8
05071,Arkansas,Johnson,46.157396723,7.636473050348833,13.3,51.2,14.9,2.903847696,17.750954114,10.967136974,32.961438515,39798,70.818181818,1.5855679422,1.1637541428,2.2747815607,0.1092196445,14.349201567,79.090087376,196,24.981513105,5.1151047177,5.1194626603,6.9692058347,21.733802558,36.1,7.8,30.6,57.928739233,14.675801687,23.076923077,313.7,45.813586098,12.134206682,53.48411,30.12956,256.10123999999996,4532.0,28.0,46.0,91.455696203,39.289055192,4.2387218045,24.3,4.6326049564,243.57966206,67.319461444,9.8,Yes,15.430267062,434.7,170.1
05073,Arkansas,Lafayette,69.19972578471497,7.636473050348833,17.0,99.2,23.4,9.4076247201,18.51183033928003,27.982650757,37.634207368,33378,72.587412587,36.447099971,0.539201399,0.5100553774,0.0,2.5211308656,59.253861848,197,26.109099995,5.1356084454,4.9210694227,11.553030303,20.688085505,40.8,5.6,38.7,13.734466972,11.809664095,14.285714286,786.2,56.59025788,10.096711799,43.81481,37.80845173394497,43.719030000000004,5314.0,38.0,29.0,92.941176471,46.418732782,5.0773502578,35.9,6.5274811833,178.27854239,82.696475419,9.7,Yes,13.780918728,351.2,164.0
05075,Arkansas,Lawrence,80.873433077,7.636473050348833,13.6,49.5,17.6,15.56016189,18.51183033928003,33.003021046,32.332626219,40777,67.162818955,1.0468986384,0.5627836611,0.2844175492,0.0302571861,1.482602118,95.346444781,198,22.06786093,4.9210559134,5.0583900565,8.6271567892,21.261122841,32.1,6.1,33.6,43.146712604,13.969524581,32.258064516,327.8,39.435248296,8.2796116505,35.853,24.205750000000002,248.10893,6810.0,35.0,25.0,88.70292887,56.659505908,3.7727666956,26.7,4.8988239932,226.87244395,111.93007942,10.4,No,11.725168036,476.2,199.5
05077,Arkansas,Lee,69.19972578471497,7.636473050348833,14.2,661.6,27.7,27.326237521,18.51183033928003,23.339605852,40.023725418,28875,55.436317424,54.173931997,0.6320836966,0.566695728,0.0217959895,2.5610287707,40.911072363,199,29.460929963,5.4506287506,5.0658086721,12.18487395,25.991122249,39.1,3.2,32.4,44.272831926,12.928515405,45.454545455,808.3,51.375194603,8.8255494505,21.482280000000003,32.693979999999996,105.2509406118548,5435.0,38.0,33.0,80.263157895,33.639143731,4.8387096774,44.9,6.4447148141,293.51184346,85.397096499,10.1,Yes,16.920943135,436.7,208.1
05079,Arkansas,Lincoln,69.19972578471497,7.636473050348833,14.3,329.8,20.7,16.783480937,24.288941245,21.63544170372336,36.265037161,43821,75.0,30.382529679,0.5202989887,0.3077825004,0.0073281548,3.6274366115,64.282573648,200,24.274008674,4.8937762309,4.7368513097,9.756097561,22.82574297,34.9,5.5,32.4,39.019385878,15.211409558,15.384615385,347.3,35.834738617,10.603222181,14.59321,14.656310000000001,124.57862999999999,5131.0,33.0,40.0,94.690265487,28.903654485,4.1873141724,26.1,4.6486339458,154.85450879,70.837911294,10.0,No,13.985148515,387.2,176.3
05081,Arkansas,Little River,69.19972578471497,7.636473050348833,15.4,208.9,18.3,4.9105335268,18.51183033928003,28.261680553,36.342568737,42063,69.641509434,19.427138118,1.585888826,0.3964722065,0.0728214257,3.6734363622,73.01561615,201,23.123434684,4.8932329729,4.985775247,8.5215605749,20.49052843,37.4,7.0,36.1,68.726748159,13.293888067,27.272727273,609.4,41.636230825,8.7762166565,24.09445,40.45635,8.09127,5582.0,35.0,44.0,85.039370079,48.491655969,4.7934179932,23.9,4.9964363373,144.27122991,89.536965976,10.1,No,8.2857142857,447.6,165.0
05083,Arkansas,Logan,103.83137784,7.636473050348833,15.1,81.2,15.6,4.9134865002,15.330839517,22.795214308,34.049463915,37676,73.309952836,1.4455390848,1.2245649572,2.3432464782,0.0230181383,3.2041248504,90.171254949,202,20.545329377,4.7579230955,4.7826644265,10.065288357,20.143171027,38.3,7.5,36.8,70.21428891,14.773311638,47.368421053,373.0,52.0,8.6578824627,22.9442,36.82902,18.41451,4187.0,36.0,27.0,91.930835735,45.841826335,3.8336872695,29.7,4.1501919661,379.99907317,90.602921258,9.9,Yes,11.265969803,425.6,204.6
05085,Arkansas,Lonoke,75.717321998,7.4558734023,13.5,99.2,13.6,6.6371536165,15.68475488,21.675386996,34.066484392,54378,68.475324379,6.171637082,0.6804027545,0.9369255672,0.0768196658,4.7148069906,85.79384894,203,17.713234458,4.1995727558,4.2964953956,7.4492099323,18.569974721,40.6,7.7,28.5,58.975071684,15.922223423,29.310344828,464.8,33.985213451,7.6409259023,16.61406,27.435589999999998,45.26873,4965.0,32.0,47.0,90.643274854,60.828214781,3.2519845368,14.9,3.953417245,340.31158036,81.875677076,10.7,Yes,12.099575453,512.6,198.9
05087,Arkansas,Madison,152.6818906,7.636473050348833,13.7,152.4,14.0,12.048017344,18.51183033928003,27.917867435,35.529337784,40568,76.494345719,0.4161821409,1.7626537732,0.7038374442,0.6242732113,5.6674215068,89.583205827,204,22.506466417,4.9515354195,5.0583673922,6.2107466853,21.700861159,35.6,7.1,33.4,47.623592289,14.743619747,27.586206897,228.3,52.027972028,12.972515205,18.666,18.36098,134.64715999999999,3740.0,32.0,41.0,87.906976744,39.009556907,2.802359882,25.2,4.5240996926,187.53973299,104.24647383,9.2,Yes,13.406940063,410.4,196.4
05089,Arkansas,Marion,69.19972578471497,7.636473050348833,16.3,77.5,15.1,6.7152097251,18.51183033928003,25.244611581,36.133132791,39539,78.403121717,0.4626247869,0.8826393962,0.6330654979,0.0608716825,2.2096420745,94.223277331,205,21.287994478,4.9257052884,4.9580148662,7.3868882733,19.960416125,33.6,7.4,33.0,32.600732601,13.03980905,5.0,234.8,50.447227191,9.5667095667,12.251149999999999,18.2615,18.2615,5731.0,43.0,36.0,92.43697479,50.886766712,3.9414934565,31.6,4.1038363171,342.15961284,108.88848107,9.4,Yes,15.074626866,474.0,214.9
05091,Arkansas,Miller,78.128699276,8.8814210274,11.7,271.1,19.6,13.711804574,18.51183033928003,25.171460141,36.8021832,44325,63.466509988,24.94316115,0.8162058931,0.5001818843,0.0727537286,3.3762277192,68.786376864,206,20.827768572,4.7606175592,4.7795979641,10.066953611,21.401364324,37.0,5.9,33.7,67.129906585,13.446662136,18.518518519,983.9,56.346109709,8.4115827945,63.945919999999994,34.10331,229.62896,5206.0,36.0,44.0,87.4,53.432888575,4.3097371866,28.6,4.9944343547,537.36952462,74.596469711,10.1,Yes,15.595518868,440.8,204.2
05093,Arkansas,Mississippi,74.125752158,9.8285714286,15.2,208.7,24.0,7.2484024061,14.759344996,21.341266248,37.023406972,39678,56.398654136,35.517920254,0.4340710169,0.4909983633,0.0332076188,4.3075025499,58.065893404,207,26.942287563,5.2343235056,5.2117210665,11.369166114,22.351574249,42.1,5.7,38.9,72.07616179,13.394781885,27.5,1108.9,67.063814424,8.5588860306,39.68717,35.579589999999996,99.62286,8463.0,29.0,41.0,86.585365854,48.246182323,5.9358945723,33.0,5.167854918,987.16908698,109.76797163,10.7,No,16.890315053,433.1,224.9
05095,Arkansas,Monroe,69.19972578471497,7.636473050348833,17.0,207.3,24.4,6.3405944177,18.51183033928003,35.971223022,37.71886537,32427,61.71875,40.112914608,0.6492589979,0.67748765,0.0,2.7946365561,54.227240649,208,27.650860094,5.3700089486,5.2124314174,12.363067293,22.445138278,36.7,5.7,35.9,68.388759357,11.1678905,33.333333333,702.8,55.05107832,9.4854422267,55.79579,42.342980000000004,105.2509406118548,5747.0,33.0,24.0,90.0,39.605355884,4.2553191489,41.5,5.5448242108,370.99494098,92.09849121,10.1,Yes,16.790490342,515.5,237.4
05097,Arkansas,Montgomery,69.19972578471497,7.636473050348833,17.4,77.0,15.2,11.194825885,18.51183033928003,21.926733387,33.264642713,35500,81.634241245,0.4596927907,1.2333221213,1.4127144299,0.0336360579,4.3838995403,90.738872071,209,21.437379934,4.6751098636,4.9409372764,7.5885328836,19.366398899,34.6,7.0,36.1,97.944555708,13.755651874,31.25,178.4,46.658986175,11.207699472,22.52506,22.42404,11.21202,4266.0,29.0,27.0,93.103448276,44.377267231,4.8224177256,35.6,4.0546007776,218.50759314,99.831395865,9.5,Yes,10.539845758,430.9,161.2
